model,target,location,season,disease,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,wis_relative_skill,wis_scaled_relative_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden,omega
UMass-trends_ensemble,wk inc hosp,mo,2022-2023,Influenza,0.4784774332191762,0.11337086756658671,0.14573492244956787,0.2193716432030216,0.03499999999999999,0.5161290322580645,0.7903225806451613,0.6272711678029753,1.104103867316534,0.7867782711599713,6168187,89.723503599,14641.417582417582,111,6084,0.007757181052052672,0.005332799255785069,3.267972042500616e-5,0.004310607506479065,7.864520598605789e-5,27.181556576085875
UMass-trends_ensemble,wk inc hosp,mo,2023-2024,COVID-19,0.3186409484244216,0.04127507625516243,0.056699011994758394,0.22066686017450077,-0.056969696969696976,0.6909090909090909,0.9878787878787879,0.4253971044620489,0.9207816308409561,0.4882479048208016,6168187,89.723503599,14495.421568627453,110,12357,0.005165876916903162,0.003551365424254041,2.1982178780785414e-5,0.002896735894767469,2.5786270812043506e-5,13.688562600891919
UMass-trends_ensemble,wk inc hosp,mo,2023-2024,Influenza,0.31138866203934706,0.07735939497743256,0.08560345776604752,0.14842580929586696,-0.135,0.5,0.8245614035087719,0.47506509713189504,0.9911685970239336,0.8525864613057605,6168187,89.723503599,14495.421568627453,110,5759,0.005048301259986882,0.0034705361421354217,2.1481863122441903e-5,0.002830806018539519,5.406991874272392e-5,14.860345016917421
UMass-trends_ensemble,wk inc hosp,ms,2022-2023,COVID-19,0.3794711385948257,0.04942957480152839,0.052101007970397295,0.27794055582289995,-0.01795580110497238,0.8011049723756906,0.9834254143646409,0.47211505278486443,0.9678872281641127,0.6404395481201369,2949965,62.866946395,7953.178571428572,100,6530,0.012863581045701412,0.006036099418771932,4.771314200815989e-5,0.003794711385948257,5.811196609415401e-5,13.483404058912463
UMass-trends_ensemble,wk inc hosp,ms,2022-2023,Influenza,0.33345172827005426,0.07095642698487296,0.03668597199044119,0.2258093292947401,0.09653225806451612,0.7016129032258065,0.9274193548387096,0.435877638636047,1.104540096492885,0.9364130086244592,2949965,62.866946395,7953.178571428572,100,3164,0.0113035825262352,0.005304086604985394,4.1926850412734886e-5,0.0033345172827005426,1.053892946491954e-4,14.022410025386344
UMass-trends_ensemble,wk inc hosp,ms,2023-2024,COVID-19,0.38597333590832517,0.04924374054624334,0.05170041641092355,0.2850291789511583,-0.03333333333333333,0.8181818181818182,1,0.5169099900223517,0.9315799454699384,0.5836956199976914,2949965,62.866946395,7701.671568627451,97,3315,0.013083997129061706,0.006139527335767382,5.0115527839511754e-5,0.00397910655575593,1.1643237885620669e-4,13.733574477121646
UMass-trends_ensemble,wk inc hosp,ms,2023-2024,Influenza,0.33007916194409975,0.05423245414554327,0.06985707773639505,0.20598963006216142,0.01456140350877193,0.7280701754385965,0.8859649122807017,0.4388669434188827,1.140204226210376,0.9410758821781775,2949965,62.866946395,7701.671568627451,97,2603,0.011189256887593573,0.005250440507642533,4.285811969555651e-5,0.0034028779581865955,1.268072078156357e-4,13.77273019235573
UMass-trends_ensemble,wk inc hosp,mt,2022-2023,COVID-19,0.3493158671298267,0.03529745871333952,0.021659138259703108,0.2923592701567841,0.041807909604519765,0.9661016949152542,1,0.39391052920871084,1.1056685273240656,0.6785962570044913,1104271,7.5868654853,2608.3241758241757,59,3667,0.031633164968547275,0.046042185380332216,1.3392348633944253e-4,0.00592060791745469,9.525930382596857e-5,9.758961452896953
UMass-trends_ensemble,wk inc hosp,mt,2022-2023,Influenza,0.5320003613930062,0.11680503182187732,0.1919695664467124,0.22322576312441655,-0.0417741935483871,0.6612903225806451,0.8467741935483871,0.7736251579148631,1.0532445836949844,0.912787332951626,1104271,7.5868654853,2608.3241758241757,59,679,0.048176612570012815,0.07012123286274,2.0396251598017156e-4,0.009016955277847563,7.835056868821888e-4,14.718857880274694
UMass-trends_ensemble,wk inc hosp,mt,2023-2024,COVID-19,0.39208095256596787,0.045083241958616516,0.03967036852600959,0.30732734208134177,-0.013333333333333341,0.896969696969697,1,0.5106560840655018,1.0092081549523613,0.631760623238665,1104271,7.5868654853,2619.299019607843,59,1865,0.03550586337646899,0.05167891184121399,1.4968926786551828e-4,0.006645439873999456,2.1023107376191307e-4,12.626490674590862
UMass-trends_ensemble,wk inc hosp,mt,2023-2024,Influenza,0.47408180213962353,0.1043671072884572,0.11453447766111077,0.2551802171900555,-0.054649122807017544,0.6140350877192983,0.868421052631579,0.7497206802498916,0.9726092281681563,0.8908288671628233,1104271,7.5868654853,2619.299019607843,59,1096,0.04293165374619305,0.062487176431186904,1.8099567807672537e-4,0.008035284782027518,4.325563888135251e-4,10.499964505609594
UMass-trends_ensemble,wk inc hosp,nc,2022-2023,COVID-19,0.25145914679530035,0.07022760709796784,0.05003108523202243,0.13120045446531006,0.13327683615819208,0.5706214689265536,0.9378531073446328,0.36848661457998,0.8636935607085211,0.45553884754541163,10551162,216.99971703,20677.42032967033,107,26549,0.002383236526889648,0.0011587994225842073,1.216105020772238e-5,0.0023500854840682274,9.471511047320062e-6,18.02365532287017
UMass-trends_ensemble,wk inc hosp,nc,2022-2023,Influenza,0.4272790255785696,0.13232959485864315,0.0777349483152796,0.21721448240464686,0.1829032258064516,0.5806451612903226,0.8709677419354839,0.6076336665307442,1.0856908279729216,0.8228458997594426,10551162,216.99971703,20677.42032967033,107,4785,0.0040495921262375615,0.0019690303352768827,2.066403926438835e-5,0.003993261921295043,8.92955121376321e-5,20.546373411185826
UMass-trends_ensemble,wk inc hosp,nc,2023-2024,COVID-19,0.27330400538948463,0.031776218168578105,0.05812853220763603,0.1833992550132705,-0.09212121212121213,0.6484848484848484,1,0.38560690101486406,0.9198419648191475,0.43286694192816644,10551162,216.99971703,20664.225490196077,107,14797,0.002590273994366541,0.001259467104981066,1.3225949625798984e-5,0.0025542430410232207,1.8470230816346868e-5,16.600883331851
UMass-trends_ensemble,wk inc hosp,nc,2023-2024,Influenza,0.3905807708586773,0.08863085684160457,0.10997551376806487,0.19197440024900786,-0.05412280701754386,0.5526315789473685,0.8508771929824561,0.5958974645029457,0.9834635741938537,0.778772529384552,10551162,216.99971703,20664.225490196077,107,6519,0.0037017796794199284,0.0017999137335496151,1.890130220675264e-5,0.0036502875781184796,5.991421550217477e-5,23.925314247828023
UMass-trends_ensemble,wk inc hosp,nd,2022-2023,COVID-19,0.4168561494262692,0.008828714602758131,0.06894923267309175,0.33907820215041934,-0.19945945945945948,0.9081081081081082,1,0.5006630982272302,1.4391290573741253,0.748843176945847,774948,11.231803902,1982.010989010989,45,2148,0.053791499484645316,0.03711390913369146,2.103197972854216e-4,0.009263469987250427,1.940671086714475e-4,12.903858069208397
UMass-trends_ensemble,wk inc hosp,nd,2022-2023,Influenza,0.5157121079541594,0.12457497680945014,0.1086651974933459,0.2824719336513634,-0.033145161290322585,0.6532258064516129,0.9193548387096774,0.8219159981952706,0.9992701550937156,0.9578994950422176,774948,11.231803902,1982.010989010989,45,704,0.06654796295418008,0.04591534115569172,2.601963918532543e-4,0.011460269065647987,7.32545607889431e-4,12.094963166277584
UMass-trends_ensemble,wk inc hosp,nd,2023-2024,COVID-19,0.38458374056914696,0.04482011883256719,0.025118206579541124,0.31464541515703864,-0.007878787878787891,0.9515151515151515,1,0.46259069910855943,1.0026845585064168,0.6731450204550301,774948,11.231803902,1975.7745098039215,44,1464,0.0496270382747161,0.034240603194707286,1.9464961141102765e-4,0.008740539558389703,2.626938118641714e-4,12.479168888907587
UMass-trends_ensemble,wk inc hosp,nd,2023-2024,Influenza,0.35541775811310333,0.03866525533851294,0.09735621808063646,0.21939628469395395,-0.08692982456140351,0.7368421052631579,0.9385964912280702,0.5215607229727232,0.9986022635471584,1.0254336963857522,774948,11.231803902,1975.7745098039215,44,616,0.04586343317398114,0.03164387138648455,1.7988781429737925e-4,0.008077676320752349,5.769768800537392e-4,10.6326063726498
UMass-trends_ensemble,wk inc hosp,ne,2022-2023,COVID-19,0.3530882653772282,0.04722213447607214,0.03272410630215942,0.2731420245989966,0.027567567567567557,0.8486486486486486,1,0.42664218353456423,1.0920198218449229,0.6905180370489671,1963692,25.56296437,4707.791208791209,92,5069,0.017980837390854994,0.013812492959212625,7.500083366439025e-5,0.00383791592801335,6.965639482683531e-5,11.579011691911933
UMass-trends_ensemble,wk inc hosp,ne,2022-2023,Influenza,0.4525123422799342,0.1138925653215702,0.05177561191506505,0.2868441650432989,0.0596774193548387,0.6935483870967742,0.9838709677419355,0.7171649683664862,1.0187694131480933,0.7862810915512882,1963692,25.56296437,4707.791208791209,92,1242,0.02304395711139701,0.017701872745673832,9.611988344659895e-5,0.004918612416086241,3.643416604508327e-4,12.808960976376005
UMass-trends_ensemble,wk inc hosp,ne,2023-2024,COVID-19,0.3962215146316856,0.053532722198547794,0.05616683072259855,0.28652196171053923,-0.060787878787878794,0.7757575757575758,0.9878787878787879,0.5326610102374233,0.9569373687711514,0.6494712352864808,1963692,25.56296437,4858.303921568628,92,3471,0.02017737581207672,0.015499826581015792,8.155552246796355e-5,0.00430675559382267,1.141519777100794e-4,12.634212317557768
UMass-trends_ensemble,wk inc hosp,ne,2023-2024,Influenza,0.35742504642266365,0.04871451458538895,0.12091517042258716,0.18779536141468753,-0.09482456140350878,0.5877192982456141,0.9210526315789473,0.55841065116772,0.9778570718372918,0.9683910390384612,1963692,25.56296437,4858.303921568628,92,1128,0.018201685723762365,0.01398214390355009,7.356992320629868e-5,0.003885054852420257,3.168661759066167e-4,10.634222434474527
UMass-trends_ensemble,wk inc hosp,nh,2022-2023,COVID-19,0.3580289293660401,0.038935808360504205,0.015599268853762737,0.30349385215177316,0.040883977900552475,0.9281767955801105,1,0.3605459350926478,1.3665843536515894,0.7358906701157589,1388992,155.12950348,2507.024725274726,26,4098,0.02577616929154668,0.002307935765501878,1.4281029052348352e-4,0.013770343437155387,8.736674703905322e-5,12.166704334306456
UMass-trends_ensemble,wk inc hosp,nh,2022-2023,Influenza,0.5736669138954316,0.17723421039220572,0.1492386296750925,0.24719407382813333,-0.04185483870967741,0.6290322580645161,0.8467741935483871,0.9104212118928733,1.0186018027574844,0.8730022217702674,1388992,155.12950348,2507.024725274726,26,752,0.04130095161782297,0.0036979871721783165,2.288237958373417e-4,0.022064112072901213,7.628549386907334e-4,18.56619829380819
UMass-trends_ensemble,wk inc hosp,nh,2023-2024,COVID-19,0.385914192935765,0.04783324509426689,0.016007124540024124,0.322073823301474,0.07515527950310558,0.9503105590062112,1,0.4133885943396722,1.1667473065452878,0.7067075561902008,1388992,155.12950348,2542.1127450980393,26,2058,0.027783759225090212,0.0024876905055363553,1.5180844896825447e-4,0.0148428535744525,1.8751904418647474e-4,17.33176886315906
UMass-trends_ensemble,wk inc hosp,nh,2023-2024,Influenza,0.37836377976616503,0.0360842039869748,0.12983567843919921,0.21244389733999103,-0.09157894736842107,0.7456140350877193,0.9210526315789473,0.5643314010006044,0.9542012440880392,1.0162692426853541,1388992,155.12950348,2542.1127450980393,26,659,0.027240169832955484,0.002439018828000989,1.4883831588341807e-4,0.014552453067929424,5.741483759729363e-4,11.212577579183403
UMass-trends_ensemble,wk inc hosp,nj,2022-2023,COVID-19,0.21089083489009422,0.03039800611768579,0.02138547499441816,0.15910735377799026,-0.028108108108108123,0.772972972972973,1,0.24929889049715673,0.9725789298249639,0.4541083579739608,9267130,1260.0290755,22978.379120879123,72,35193,0.002275686592182199,1.673698162928576e-4,9.177794211710517e-6,0.0029290393734735308,5.992408572446061e-6,14.297623133246862
UMass-trends_ensemble,wk inc hosp,nj,2022-2023,Influenza,0.45972854134601804,0.08375916129612862,0.13074991363147526,0.24521946641841416,-0.04258064516129032,0.5725806451612904,0.8629032258064516,0.6256927923698342,1.0771874944707969,0.7933281274230728,9267130,1260.0290755,22978.379120879123,72,6222,0.004960851324477137,3.648555023729038e-4,2.0007004799058666e-5,0.006385118629805806,7.38875829871453e-5,26.022559829572756
UMass-trends_ensemble,wk inc hosp,nj,2023-2024,COVID-19,0.3023037990522263,0.046048708564512195,0.07706401944765018,0.17919107104006396,-0.10848484848484848,0.5636363636363636,0.9333333333333333,0.43408809015271776,0.89441682214391,0.46053271735400186,9267130,1260.0290755,22275.18137254902,72,17636,0.0032621081073884394,2.3991811374056367e-4,1.3571328286681094e-5,0.0041986638757253655,1.714129048833218e-5,18.481467111760164
UMass-trends_ensemble,wk inc hosp,nj,2023-2024,Influenza,0.354745307248852,0.06221268830454771,0.1332041843906496,0.15932843455365467,-0.03447368421052631,0.4824561403508772,0.8333333333333334,0.5100528407079213,1.0375742472521015,0.8722913251512491,9267130,1260.0290755,22275.18137254902,72,7135,0.0038279953691040484,2.815373979430461e-4,1.592558557956457e-5,0.004927018156234055,4.971903395218669e-5,22.34639232822524
UMass-trends_ensemble,wk inc hosp,nm,2022-2023,COVID-19,0.3879613668889449,0.029787252110330967,0.025158535090980115,0.3330155796876338,-0.04689265536723165,0.9661016949152542,1,0.3815449466693933,1.1388923337383816,0.669022102876415,2115877,17.441507027,3950.002747252747,37,5034,0.01833572399950209,0.022243569107208944,9.821799925551306e-5,0.010485442348349862,7.706820955282973e-5,10.102301537939773
UMass-trends_ensemble,wk inc hosp,nm,2022-2023,Influenza,0.4633760827874823,0.09276682397511836,0.07416206548860044,0.29644719332376357,-0.02959677419354839,0.6693548387096774,0.9193548387096774,0.6900348741840674,1.0230541086800053,0.7727160326747072,2115877,17.441507027,3950.002747252747,37,2865,0.021899953673464114,0.026567433769923758,1.1731031911554073e-4,0.012523677913175197,1.617368526308839e-4,17.85993602542597
UMass-trends_ensemble,wk inc hosp,nm,2023-2024,COVID-19,0.39542459857966467,0.027113763634391313,0.02432341433260349,0.34398742061266985,-0.012727272727272736,0.9696969696969697,1,0.3976552964783711,1.1188708981470366,0.596646250728219,2115877,17.441507027,4221.901960784314,37,2716,0.018688449214187056,0.022671469728363206,9.366029866458709e-5,0.01068715131296391,1.455907947642359e-4,11.129142787100621
UMass-trends_ensemble,wk inc hosp,nm,2023-2024,Influenza,0.43183539902366375,0.07705286690911604,0.13612094217831663,0.21866158993623103,-0.01412280701754387,0.5526315789473685,0.868421052631579,0.6592689536481539,1.0197584175853303,0.9387367015255564,2115877,17.441507027,4221.901960784314,37,2079,0.02040928650501252,0.024759064589726622,1.0228456345856041e-4,0.01167122700063956,2.077130346434169e-4,14.437707859075688
UMass-trends_ensemble,wk inc hosp,nv,2022-2023,COVID-19,0.3251462745760711,0.03150250323029309,0.04014762976777432,0.25349614157800365,-0.0414364640883978,0.8176795580110497,1,0.3664440413102647,1.232632067983883,0.5214607037515677,3143991,28.618062094,7117.291208791209,41,8002,0.010341832230946943,0.011361575550017433,4.568399199044344e-5,0.007930396940879783,4.063312604049876e-5,14.367554317160103
UMass-trends_ensemble,wk inc hosp,nv,2022-2023,Influenza,0.6088767723966567,0.1479500924057698,0.15958254430367932,0.3013441356872076,-0.04225806451612903,0.5967741935483871,0.8548387096774194,0.9156616030583943,1.0161657860468554,0.7932875439490953,3143991,28.618062094,7117.291208791209,41,2324,0.019366364992668767,0.021275960978654543,8.554894756091728e-5,0.01485065298528431,2.6199516884537724e-4,20.14776244483929
UMass-trends_ensemble,wk inc hosp,nv,2023-2024,COVID-19,0.31570625379223194,0.025601360911284298,0.017974255932642437,0.27213063694830525,-0.01987577639751554,0.937888198757764,1,0.2833109404379696,1.1562942982450697,0.47860350332808943,3143991,28.618062094,6934.112745098039,40,4330,0.010041576257445773,0.011031713215075532,4.552943763647562e-5,0.007892656344805798,7.291137500975333e-5,10.434623535977948
UMass-trends_ensemble,wk inc hosp,nv,2023-2024,Influenza,0.3422059534826609,0.05553403014037229,0.07952670526162252,0.20714521808066613,-0.06140350877192983,0.6666666666666666,0.9122807017543859,0.4602461128150172,1.0668278510469968,0.894850341190853,3143991,28.618062094,6934.112745098039,40,1626,0.01088444443647138,0.011957691347465734,4.9351080096668165e-5,0.008555148837066522,2.1045876597949626e-4,15.001867534927072
UMass-trends_ensemble,wk inc hosp,ny,2022-2023,COVID-19,0.18026849768841208,0.011602126915795081,0.030512311936413714,0.1381540588362033,-0.12209944751381216,0.8287292817679558,0.988950276243094,0.2105237740145349,1.1714607188574009,0.41397221844432314,19835913,420.93596008,44984.83516483517,159,83110,9.087985901552001e-4,4.2825634962180846e-4,4.00731706647063e-6,0.0011337641364051075,2.1690349860234878e-6,15.01534889573356
UMass-trends_ensemble,wk inc hosp,ny,2022-2023,Influenza,0.43842230150077494,0.08449043493642783,0.15471768837558378,0.19921417818876333,-0.08411290322580646,0.5,0.75,0.5407061836351583,1.0490305507795508,0.7588083718591061,19835913,420.93596008,44984.83516483517,159,12997,0.002210245132153861,0.0010415415718282935,9.74600217816273e-6,0.002757372965413679,3.373257686395129e-5,32.04068289088534
